slug,productName,coupangUrl,naverUrl,officialUrl
maeil-bio-greek-drink-plain-190,매일 바이오 그릭요거트 Drink 플레인 190mL,https://www.coupang.com/vp/products/8700623501?itemId=25312670423&vendorItemId=92307757067&pickType=COU_PICK&q=매일%20바이오%20그릭요거트%20Drink%20플레인%20190mL&searchId=8ae5a8e83490693&sourceType=search&itemsCount=36&searchRank=3&rank=3&traceId=mmyvm06x,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20Drink%20%ED%94%8C%EB%A0%88%EC%9D%B8%20190mL&prevQuery=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20to%20go%20%ED%97%88%EB%8B%88%20120g&vertical=search,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1
maeil-bio-greek-drink-plain-710,매일 바이오 그릭요거트 Drink 플레인 710mL,https://www.coupang.com/vp/products/8700623491?itemId=25312670392&vendorItemId=92307757040&pickType=COU_PICK&q=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20Drink%20%EB%AC%B4%EA%B0%80%EB%8B%B9%20%ED%94%8C%EB%A0%88%EC%9D%B8%20710mL&searchId=5bcf46ae610164&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvo3pp,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20Drink%20%ED%94%8C%EB%A0%88%EC%9D%B8%20710mL&prevQuery=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20Drink%20%EB%AC%B4%EA%B0%80%EB%8B%B9%20%ED%94%8C%EB%A0%88%EC%9D%B8%20710mL&vertical=search,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1
maeil-bio-greek-togo-plain-120,매일 바이오 그릭요거트 to go 플레인 120g,https://www.coupang.com/vp/products/8312114740?itemId=27988823442&vendorItemId=94946464409&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+to+go+%ED%94%8C%EB%A0%88%EC%9D%B8+120g&searchId=df9b57cc4580462&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvks4e,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20to%20go%20%ED%94%8C%EB%A0%88%EC%9D%B8%20120g&prevQuery=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20Delight%20%EB%B0%94%EB%82%98%EB%82%98%2080g&vertical=search,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1
maeil-bio-greek-togo-honey-120,매일 바이오 그릭요거트 to go 허니 120g,https://www.coupang.com/vp/products/8310404657?itemId=28029010707&vendorItemId=94986131697&q=매일%20바이오%20그릭요거트%20to%20go%20허니%20120g&searchId=b31127694087891&sourceType=search&itemsCount=36&searchRank=0&rank=0,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20to%20go%20%ED%97%88%EB%8B%88%20120g&prevQuery=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20to%20go%20%ED%94%8C%EB%A0%88%EC%9D%B8%20120g&vertical=search,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1
maeil-bio-greek-unsweetened-150,매일 바이오 그릭요거트 무가당 플레인 150g,https://www.coupang.com/vp/products/9281513889?itemId=27479763128&vendorItemId=94444935650&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%AC%B4%EA%B0%80%EB%8B%B9+%ED%94%8C%EB%A0%88%EC%9D%B8+150g&searchId=7d71663b517872&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvd3ly,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%AC%B4%EA%B0%80%EB%8B%B9%20%ED%94%8C%EB%A0%88%EC%9D%B8%20150g&prevQuery=%ED%9B%84%EB%94%94%EC%8A%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%ED%94%8C%EB%A0%88%EC%9D%B8%20450g&vertical=search,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1
maeil-bio-greek-unsweetened-400,매일 바이오 그릭요거트 무가당 플레인 400g,https://www.coupang.com/vp/products/6809405272?itemId=18633943476&vendorItemId=91144871051&q=매일%20바이오%20그릭요거트%20무가당%20플레인%20400g&searchId=7740856a2369855&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvi6zb,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%AC%B4%EA%B0%80%EB%8B%B9%20%ED%94%8C%EB%A0%88%EC%9D%B8%20400g&prevQuery=%EA%B7%B8%EB%A6%AD%EB%8D%B0%EC%9D%B4%20%EC%8B%9C%EA%B7%B8%EB%8B%88%EC%B2%98%20%EC%9C%A0%EC%9E%90%20100g&vertical=search,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1
maeil-bio-greek-unsweetened-800,매일 바이오 그릭요거트 무가당 플레인 800g,https://www.coupang.com/vp/products/7216495213?itemId=19225557711&vendorItemId=86342201460&pickType=COU_PICK&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%AC%B4%EA%B0%80%EB%8B%B9+%ED%94%8C%EB%A0%88%EC%9D%B8+800g&searchId=ad54a40d2539559&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvjg1x,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%AC%B4%EA%B0%80%EB%8B%B9%20%ED%94%8C%EB%A0%88%EC%9D%B8%20800g&prevQuery=%EB%A7%A4%EC%9D%BC%EC%9C%A0%EC%97%85%20%EB%A7%A4%EC%9D%BC%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%AC%B4%EA%B0%80%EB%8B%B9%20%ED%94%8C%EB%A0%88%EC%9D%B8%2080ml%2C%2012%EA%B0%9C&vertical=search,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1
maeil-bio-greek-unsweetened-80,매일 바이오 그릭요거트 무가당 플레인 80g,https://www.coupang.com/vp/products/8960395129?itemId=13743166161&vendorItemId=80993989084&pickType=COU_PICK&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%AC%B4%EA%B0%80%EB%8B%B9+%ED%94%8C%EB%A0%88%EC%9D%B8+80g&searchId=4705e73f4558762&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvj2jh,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%EC%9C%A0%EC%97%85%20%EB%A7%A4%EC%9D%BC%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%AC%B4%EA%B0%80%EB%8B%B9%20%ED%94%8C%EB%A0%88%EC%9D%B8%2080ml%2C%2012%EA%B0%9C&prevQuery=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%AC%B4%EA%B0%80%EB%8B%B9%20%ED%94%8C%EB%A0%88%EC%9D%B8%2080g&vertical=search,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1
maeil-bio-greek-plain-150,매일 바이오 그릭요거트 플레인 150g,https://www.coupang.com/vp/products/9281513889?itemId=27479763128&vendorItemId=94444935650&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%ED%94%8C%EB%A0%88%EC%9D%B8+150g&searchId=f642a3843961587&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvjqhz,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%ED%94%8C%EB%A0%88%EC%9D%B8%20150g&prevQuery=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%AC%B4%EA%B0%80%EB%8B%B9%20%ED%94%8C%EB%A0%88%EC%9D%B8%20800g&vertical=search,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1
maeil-bio-greek-plain-400,매일 바이오 그릭요거트 플레인 400g,https://www.coupang.com/vp/products/8787833517?itemId=25584183005&vendorItemId=92575077399&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%ED%94%8C%EB%A0%88%EC%9D%B8+400g&searchId=742a939a4557970&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mmyvk3on,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%ED%94%8C%EB%A0%88%EC%9D%B8%20400g&prevQuery=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%ED%94%8C%EB%A0%88%EC%9D%B8%20150g&vertical=search,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1
sangha-organic-greek-unsweetened-400,상하목장 유기농 그릭요거트 무가당 플레인 400g,https://www.coupang.com/vp/products/8566052890?itemId=25438448255&vendorItemId=93564298776&q=상하목장%20유기농%20그릭요거트%20무가당%20플레인%20400g&searchId=4b1d09ce4528725&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvf244,https://search.shopping.naver.com/search/all?query=%EC%83%81%ED%95%98%EB%AA%A9%EC%9E%A5%20%EC%9C%A0%EA%B8%B0%EB%86%8D%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%AC%B4%EA%B0%80%EB%8B%B9%20%ED%94%8C%EB%A0%88%EC%9D%B8%20400g&prevQuery=%EB%A7%A4%EC%9D%BC%EC%9C%A0%EC%97%85%20%EC%83%81%ED%95%98%EB%AA%A9%EC%9E%A5%20%EC%9C%A0%EA%B8%B0%EB%86%8D%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%ED%94%8C%EB%A0%88%EC%9D%B8%2C%2080g%2C%204%EA%B0%9C&vertical=search,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1
sangha-organic-greek-unsweetened-80,상하목장 유기농 그릭요거트 무가당 플레인 80g,https://www.coupang.com/vp/products/8593813440?itemId=24949791948&vendorItemId=91955683966&pickType=COU_PICK&q=상하목장%20유기농%20그릭요거트%20무가당%20플레인%2080g&searchId=d1b1b0ff957960&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvdb5a,https://search.shopping.naver.com/search/all?query=%EC%83%81%ED%95%98%EB%AA%A9%EC%9E%A5%20%EC%9C%A0%EA%B8%B0%EB%86%8D%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%AC%B4%EA%B0%80%EB%8B%B9%20%ED%94%8C%EB%A0%88%EC%9D%B8%2080g&prevQuery=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%AC%B4%EA%B0%80%EB%8B%B9%20%ED%94%8C%EB%A0%88%EC%9D%B8%20150g&vertical=search,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1
sangha-organic-greek-blueberry-kale-120,상하목장 유기농 그릭요거트 블루베리&케일 120g,https://www.coupang.com/vp/products/8310686192?itemId=24017155135&vendorItemId=91037760602&pickType=COU_PICK&q=상하목장%20유기농%20그릭요거트%20블루베리&케일%20120g&searchId=5b3db34f4624978&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvovia,https://search.shopping.naver.com/search/all?query=%EC%83%81%ED%95%98%EB%AA%A9%EC%9E%A5%20%EC%9C%A0%EA%B8%B0%EB%86%8D%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EB%B8%94%EB%A3%A8%EB%B2%A0%EB%A6%AC%26%EC%BC%80%EC%9D%BC%20120g&prevQuery=%EC%83%81%ED%95%98%EB%AA%A9%EC%9E%A5%20%EC%9C%A0%EA%B8%B0%EB%86%8D%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EC%82%AC%EA%B3%BC%26%EC%BC%80%EC%9D%BC%20120g&vertical=search,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1
sangha-organic-greek-apple-kale-120,상하목장 유기농 그릭요거트 사과&케일 120g,https://www.coupang.com/vp/products/8310686156?itemId=24017155081&vendorItemId=91037760522&q=상하목장%20유기농%20그릭요거트%20사과&케일%20120g&searchId=bde7f3b74622932&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvomd1,https://search.shopping.naver.com/search/all?query=%EC%83%81%ED%95%98%EB%AA%A9%EC%9E%A5%20%EC%9C%A0%EA%B8%B0%EB%86%8D%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EC%82%AC%EA%B3%BC%26%EC%BC%80%EC%9D%BC%20120g&prevQuery=%EB%A7%A4%EC%9D%BC%20%EB%B0%94%EC%9D%B4%EC%98%A4%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20Drink%20%EB%B0%94%EB%82%98%EB%82%98%20710mL&vertical=search,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1
sangha-organic-greek-plain-80,상하목장 유기농 그릭요거트 플레인 80g,https://www.coupang.com/vp/products/8593813433?itemId=24949791853&vendorItemId=91955683918&q=%EC%83%81%ED%95%98%EB%AA%A9%EC%9E%A5+%EC%9C%A0%EA%B8%B0%EB%86%8D+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%ED%94%8C%EB%A0%88%EC%9D%B8+80g&searchId=6b2746c6406435&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mmyveq3c,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%EC%9C%A0%EC%97%85%20%EC%83%81%ED%95%98%EB%AA%A9%EC%9E%A5%20%EC%9C%A0%EA%B8%B0%EB%86%8D%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%ED%94%8C%EB%A0%88%EC%9D%B8%2C%2080g%2C%204%EA%B0%9C&prevQuery=%EB%A7%A4%EC%9D%BC%EC%9C%A0%EC%97%85%20%EC%83%81%ED%95%98%EB%AA%A9%EC%9E%A5%20%EC%9C%A0%EA%B8%B0%EB%86%8D%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%ED%94%8C%EB%A0%88%EC%9D%B8%2C%2080g%2C%204%EA%B0%9C&vertical=search,https://brand.naver.com/maeil/category/7024430f5e3e4c3b9b4167ecac88bff9?cp=1
yopro-blueberry-150,요프로 프로틴 블루베리 요거트 150g,https://www.coupang.com/vp/products/9181041541?itemId=27135693609&vendorItemId=94103639306&pickType=COU_PICK&q=%EC%9A%94%ED%94%84%EB%A1%9C+%ED%94%84%EB%A1%9C%ED%8B%B4+%EB%B8%94%EB%A3%A8%EB%B2%A0%EB%A6%AC+%EC%9A%94%EA%B1%B0%ED%8A%B8+150g&searchId=20e63bca1784784&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyv9mse,https://search.shopping.naver.com/search/all?query=%EC%9A%94%ED%94%84%EB%A1%9C%20%ED%94%84%EB%A1%9C%ED%8B%B4%20%EB%B8%94%EB%A3%A8%EB%B2%A0%EB%A6%AC%20%EC%9A%94%EA%B1%B0%ED%8A%B8%20150g&prevQuery=%EC%9A%94%ED%94%84%EB%A1%9C%20%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%84%A4%ED%83%95%EB%AC%B4%EC%B2%A8%EA%B0%80%20%ED%94%8C%EB%A0%88%EC%9D%B8%20%EC%9A%94%EA%B1%B0%ED%8A%B8%20150g&vertical=search,https://brand.naver.com/pulmuone01/search?q=%EB%8B%A4%EB%85%BC
